,FIFA,Name,Nationality,OVR,POT,Positions,Age,Team,Height,Weight,Foot,WorkRate,WeakFoot,SkillMoves,Value,Wage,Ball_Control,Dribbling,Marking,Slide_Tackle,Stand_Tackle,Aggression,Reactions,Att._Position,Interceptions,Vision,Crossing,Short_Pass,Long_Pass,Acceleration,Stamina,Strength,Balance,Sprint_Speed,Agility,Jumping,Heading,Shot_Power,Finishing,Long_Shots,Curve,FK_Acc.,Penalties,Volleys,GK_Positioning,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes
398,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
399,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
400,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
401,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
402,14,Daniel van Buyten,Belgium,78,78,CB,35,FC Bayern Munich,197,95,Right,Medium/Medium,2,2,1200000,35000,49,30,78,70,84,88,75,58,72,44,37,63,52,31,55,94,30,27,19,31,91,84,55,45,31,35,52,39,10,13,10.0,6.0,12.0
403,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
404,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
405,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
406,14,Jermaine Jones,United States,77,77,CDM/CM,31,FC Schalke 04,184,81,Right,High/High,4,2,2100000,30000,73,72,77,81,83,92,75,64,76,69,65,75,71,79,85,82,65,78,69,67,71,75,68,68,66,60,67,66,10,11,7.0,5.0,5.0
407,14,William Kvist,Denmark,78,79,CDM/CM/RB,28,VfB Stuttgart,184,75,Right,Medium/High,3,2,4200000,25000,73,64,72,76,78,74,81,62,86,72,69,79,77,67,84,74,66,67,59,63,57,77,44,64,54,66,58,59,15,7,13.0,5.0,14.0
408,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
409,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
410,14,Daniel van Buyten,Belgium,78,78,CB,35,FC Bayern Munich,197,95,Right,Medium/Medium,2,2,1200000,35000,49,30,78,70,84,88,75,58,72,44,37,63,52,31,55,94,30,27,19,31,91,84,55,45,31,35,52,39,10,13,10.0,6.0,12.0
411,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
412,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
413,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
414,14,Daniel van Buyten,Belgium,78,78,CB,35,FC Bayern Munich,197,95,Right,Medium/Medium,2,2,1200000,35000,49,30,78,70,84,88,75,58,72,44,37,63,52,31,55,94,30,27,19,31,91,84,55,45,31,35,52,39,10,13,10.0,6.0,12.0
415,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
416,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
417,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
418,14,Steven Cherundolo,United States,73,73,RB,34,Hannover 96,172,69,Right,Medium/Medium,3,2,575000,8000,73,69,74,77,73,72,74,57,73,58,70,75,71,67,72,64,75,74,68,81,65,65,36,65,67,68,64,45,6,11,14.0,9.0,6.0
419,14,Jermaine Jones,United States,77,77,CDM/CM,31,FC Schalke 04,184,81,Right,High/High,4,2,2100000,30000,73,72,77,81,83,92,75,64,76,69,65,75,71,79,85,82,65,78,69,67,71,75,68,68,66,60,67,66,10,11,7.0,5.0,5.0
420,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
421,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
422,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
423,14,Ondřej Petrák,Czech Republic,68,75,CDM/CB,22,Nürnberg,186,73,Right,Medium/Medium,3,2,650000,7000,63,59,65,60,69,67,68,49,69,66,39,70,68,66,68,75,66,73,64,65,75,47,44,39,45,38,45,44,12,11,12.0,6.0,10.0
424,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
425,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
426,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
427,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
428,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
429,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
430,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
431,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
432,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
433,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
434,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
435,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
436,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
437,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
438,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
439,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
440,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
441,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
442,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
443,14,Daniel van Buyten,Belgium,78,78,CB,35,FC Bayern Munich,197,95,Right,Medium/Medium,2,2,1200000,35000,49,30,78,70,84,88,75,58,72,44,37,63,52,31,55,94,30,27,19,31,91,84,55,45,31,35,52,39,10,13,10.0,6.0,12.0
444,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
445,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
446,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
447,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
448,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
449,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
450,14,Daniel van Buyten,Belgium,78,78,CB,35,FC Bayern Munich,197,95,Right,Medium/Medium,2,2,1200000,35000,49,30,78,70,84,88,75,58,72,44,37,63,52,31,55,94,30,27,19,31,91,84,55,45,31,35,52,39,10,13,10.0,6.0,12.0
451,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
452,14,Daniel van Buyten,Belgium,78,78,CB,35,FC Bayern Munich,197,95,Right,Medium/Medium,2,2,1200000,35000,49,30,78,70,84,88,75,58,72,44,37,63,52,31,55,94,30,27,19,31,91,84,55,45,31,35,52,39,10,13,10.0,6.0,12.0
453,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
454,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
455,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
456,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
457,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
458,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
459,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
460,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
461,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
462,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
463,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
464,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
465,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
466,14,Tolga Ciğerci,Turkey,74,77,CM/CDM/RM,23,Hertha BSC Berlin,185,80,Right,High/High,4,2,2900000,30000,74,77,62,67,70,64,74,68,68,75,60,75,78,65,90,75,67,60,72,72,71,75,55,67,76,71,58,58,8,11,10.0,10.0,11.0
467,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
468,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
469,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
470,14,Daniel van Buyten,Belgium,78,78,CB,35,FC Bayern Munich,197,95,Right,Medium/Medium,2,2,1200000,35000,49,30,78,70,84,88,75,58,72,44,37,63,52,31,55,94,30,27,19,31,91,84,55,45,31,35,52,39,10,13,10.0,6.0,12.0
471,14,Javi Martínez,Spain,83,86,CDM/CB/CM,25,FC Bayern Munich,190,81,Right,Medium/Medium,3,3,13000000,90000,73,72,76,79,86,87,84,64,86,81,60,84,78,64,83,91,57,55,60,54,86,74,55,63,68,51,58,64,11,5,12.0,9.0,8.0
472,14,Szabolcs Huszti,Hungary,78,78,LM/CAM/LW,30,Hannover 96,173,72,Left,Medium/Low,3,4,4700000,25000,83,81,37,31,38,54,76,73,30,78,82,77,75,78,66,61,83,76,83,74,55,79,73,66,83,82,83,73,9,13,13.0,5.0,14.0
473,14,Peter Pekarík,Slovakia,74,74,RB/LB,28,Hertha BSC Berlin,176,70,Right,Medium/Medium,3,2,3200000,45000,74,72,76,80,78,69,75,43,73,52,74,71,64,77,78,68,75,73,73,78,62,59,42,48,56,44,45,56,8,11,11.0,14.0,9.0
474,15,Ivica Olić,Croatia,79,79,ST,35,VfL Wolfsburg,182,85,Left,High/High,4,3,3600000,70000,75,77,20,33,25,86,81,79,58,68,66,73,56,77,87,78,77,82,76,71,72,81,81,74,62,63,74,75,5,6,11.0,7.0,5.0
475,15,Eljero Elia,Netherlands,76,78,RM/LM/LW/RW,27,SV Werder Bremen,176,77,Right,Medium/Low,3,4,3400000,40000,77,86,25,29,29,50,73,73,31,74,72,74,60,92,69,61,81,91,85,68,58,69,58,59,73,51,64,68,14,10,12.0,5.0,7.0
476,15,Martin Lanig,Germany,72,72,CDM/CM,30,Eintracht Frankfurt,190,79,Right,Medium/Medium,3,2,1200000,20000,71,59,64,66,74,83,72,65,72,70,67,74,72,50,73,78,56,51,50,67,82,80,63,67,56,61,62,64,8,11,14.0,8.0,14.0
477,15,Nelson Valdez,Paraguay,75,75,ST/CF,31,Eintracht Frankfurt,178,76,Right,High/Medium,4,3,3300000,40000,74,69,38,47,48,82,76,77,49,67,58,64,46,75,75,77,72,78,74,93,90,77,70,66,70,53,72,78,12,12,13.0,12.0,8.0
478,15,Lucas Piazon,Brazil,75,83,LM,21,Eintracht Frankfurt,182,75,Right,High/Low,4,3,2900000,25000,83,82,25,21,25,39,68,68,31,76,73,73,69,76,65,66,63,74,75,44,52,74,73,73,74,73,76,74,9,9,6.0,7.0,13.0
479,15,Pavel Krmaš,Czech Republic,69,69,CB,34,SC Freiburg,193,86,Right,Medium/Medium,3,2,220000,7000,36,35,73,66,74,79,71,21,72,28,34,45,42,25,51,78,27,32,33,48,78,60,29,31,28,33,35,32,7,13,11.0,5.0,10.0
480,15,Yuya Osako,Japan,72,77,ST/CAM,25,Köln,182,70,Right,Medium/Medium,5,3,2900000,25000,73,76,27,31,33,65,75,71,30,70,36,64,38,74,64,59,68,73,83,81,67,71,74,65,67,52,69,72,5,13,8.0,5.0,15.0
481,15,Marcell Jansen,Germany,77,78,LB/LM,28,Hamburger SV,191,89,Left,High/Medium,2,3,2800000,40000,76,75,73,77,77,78,78,74,75,70,78,76,71,76,79,79,58,83,64,64,72,82,61,74,74,58,67,66,10,7,6.0,7.0,7.0
482,15,Milan Badelj,Croatia,76,81,CM/CDM,25,Hamburger SV,186,76,Right,Medium/Medium,4,3,4700000,40000,80,77,65,72,69,58,77,70,78,80,74,76,81,53,77,68,64,49,72,59,66,70,58,65,74,66,69,68,14,7,8.0,13.0,5.0
483,15,Tolgay Arslan,Germany,72,78,CM/CAM/CDM,24,Hamburger SV,180,77,Right,Medium/Medium,4,3,2100000,15000,77,77,59,64,63,79,74,63,69,78,69,75,73,68,72,68,78,55,78,58,53,71,50,62,75,60,57,64,5,5,10.0,9.0,5.0
484,15,Sebastian Kehl,Germany,78,78,CDM,34,Borussia Dortmund,188,80,Left,Medium/Medium,3,2,1400000,60000,74,61,72,77,82,81,82,55,86,73,57,77,78,54,71,83,61,57,60,66,82,77,55,66,58,48,70,51,11,11,14.0,7.0,11.0
485,15,Emir Spahić,Bosnia & Herzegovina,78,78,CB,34,Bayer Leverkusen,186,77,Left,Medium/High,4,2,2300000,60000,58,47,77,83,78,90,77,26,80,55,54,68,65,62,70,78,34,61,59,77,81,57,52,21,41,49,45,38,5,9,14.0,9.0,5.0
486,15,Simon Rolfes,Germany,78,78,CDM/CM,32,Bayer Leverkusen,191,83,Left,Medium/Medium,4,2,2500000,60000,76,63,73,77,81,73,80,44,86,74,71,81,77,63,77,77,61,55,64,71,78,68,64,65,72,62,69,61,14,15,6.0,11.0,7.0
487,15,Heung-Min Son,Korea Republic,76,83,LW/ST/RM/CF,22,Bayer Leverkusen,183,76,Left,Medium/Low,5,3,4500000,60000,75,79,25,22,25,52,76,77,28,57,69,74,55,85,67,54,76,86,78,69,64,78,78,83,78,69,70,70,5,10,12.0,12.0,9.0
488,15,Mario Vrancic,Bosnia & Herzegovina,69,73,CM/CDM/CAM,26,Paderborn,187,82,Left,Medium/Medium,3,3,1100000,9000,74,73,38,34,53,65,69,65,57,71,57,75,71,54,68,75,66,61,74,54,53,71,61,69,72,66,49,70,11,11,7.0,7.0,5.0
489,15,Filip Đuričić,Serbia,74,80,CAM/LW,23,Mainz 05,181,73,Right,Medium/Low,4,4,3300000,30000,83,82,23,42,34,44,73,66,37,75,65,75,67,78,64,61,78,78,79,73,49,66,69,62,77,68,68,68,14,7,7.0,8.0,7.0
490,15,Sebastian Kehl,Germany,78,78,CDM,34,Borussia Dortmund,188,80,Left,Medium/Medium,3,2,1400000,60000,74,61,72,77,82,81,82,55,86,73,57,77,78,54,71,83,61,57,60,66,82,77,55,66,58,48,70,51,11,11,14.0,7.0,11.0
491,15,Emir Spahić,Bosnia & Herzegovina,78,78,CB,34,Bayer Leverkusen,186,77,Left,Medium/High,4,2,2300000,60000,58,47,77,83,78,90,77,26,80,55,54,68,65,62,70,78,34,61,59,77,81,57,52,21,41,49,45,38,5,9,14.0,9.0,5.0
492,15,Simon Rolfes,Germany,78,78,CDM/CM,32,Bayer Leverkusen,191,83,Left,Medium/Medium,4,2,2500000,60000,76,63,73,77,81,73,80,44,86,74,71,81,77,63,77,77,61,55,64,71,78,68,64,65,72,62,69,61,14,15,6.0,11.0,7.0
493,15,Heung-Min Son,Korea Republic,76,83,LW/ST/RM/CF,22,Bayer Leverkusen,183,76,Left,Medium/Low,5,3,4500000,60000,75,79,25,22,25,52,76,77,28,57,69,74,55,85,67,54,76,86,78,69,64,78,78,83,78,69,70,70,5,10,12.0,12.0,9.0
494,15,Ivica Olić,Croatia,79,79,ST,35,VfL Wolfsburg,182,85,Left,High/High,4,3,3600000,70000,75,77,20,33,25,86,81,79,58,68,66,73,56,77,87,78,77,82,76,71,72,81,81,74,62,63,74,75,5,6,11.0,7.0,5.0
495,15,Eljero Elia,Netherlands,76,78,RM/LM/LW/RW,27,SV Werder Bremen,176,77,Right,Medium/Low,3,4,3400000,40000,77,86,25,29,29,50,73,73,31,74,72,74,60,92,69,61,81,91,85,68,58,69,58,59,73,51,64,68,14,10,12.0,5.0,7.0
